year,college_code,branch_code,category,gender,predicted_closing_rank,confidence_score,methodology
2026,NGIT,IT,SC,Female,892,80.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,IT,ST,General,810,79.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,IT,ST,Female,953,88.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,IT,EWS,General,178,76.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,IT,EWS,Female,237,89.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,ECE,OC,General,245,79.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,ECE,OC,Female,248,85.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,ECE,BC-A,General,643,90.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,ECE,BC-A,Female,701,84.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,ECE,BC-B,General,427,86.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,ECE,BC-B,Female,462,85.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,ECE,BC-C,General,755,91.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,ECE,BC-C,Female,828,79.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,ECE,BC-D,General,479,75.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,ECE,BC-D,Female,563,74.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,ECE,BC-E,General,777,78.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,ECE,BC-E,Female,1085,92.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,ECE,SC,General,1180,80.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,ECE,SC,Female,1616,85.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,ECE,ST,General,1285,80.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,ECE,ST,Female,1729,81.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,ECE,EWS,General,304,74.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,ECE,EWS,Female,372,84.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,EEE,OC,General,470,88.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,EEE,OC,Female,501,85.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,EEE,BC-A,General,1221,85.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,EEE,BC-A,Female,1424,92.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,EEE,BC-B,General,742,87.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,EEE,BC-B,Female,1004,73.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,EEE,BC-C,General,1465,77.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,EEE,BC-C,Female,1629,86.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,EEE,BC-D,General,902,77.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,EEE,BC-D,Female,1087,78.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,EEE,BC-E,General,1575,80.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,EEE,BC-E,Female,2003,79.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,EEE,SC,General,2223,72.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,EEE,SC,Female,2673,85.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,EEE,ST,General,2864,85.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,EEE,ST,Female,3550,82.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,EEE,EWS,General,662,91.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,EEE,EWS,Female,697,83.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,CIV,OC,General,743,86.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,CIV,OC,Female,833,87.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,CIV,BC-A,General,2016,85.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,CIV,BC-A,Female,2317,75.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,CIV,BC-B,General,1346,83.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,CIV,BC-B,Female,1538,70.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,CIV,BC-C,General,2294,81.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,CIV,BC-C,Female,2686,92.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,CIV,BC-D,General,1515,82.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,CIV,BC-D,Female,2035,86.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,CIV,BC-E,General,2597,92.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,CIV,BC-E,Female,2935,89.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,CIV,SC,General,3413,72.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,CIV,SC,Female,4298,74.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,CIV,ST,General,4806,79.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,CIV,ST,Female,5336,73.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,CIV,EWS,General,1003,79.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,CIV,EWS,Female,1190,80.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,MEC,OC,General,974,86.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,MEC,OC,Female,1170,89.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,MEC,BC-A,General,2402,83.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,MEC,BC-A,Female,2859,86.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,MEC,BC-B,General,1652,79.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,MEC,BC-B,Female,2070,82.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,MEC,BC-C,General,3067,85.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,MEC,BC-C,Female,3566,79.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,MEC,BC-D,General,1887,81.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,MEC,BC-D,Female,2385,84.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,MEC,BC-E,General,3334,85.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,MEC,BC-E,Female,4166,89.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,MEC,SC,General,4603,81.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,MEC,SC,Female,5596,89.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,MEC,ST,General,5773,77.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,MEC,ST,Female,7049,83.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,MEC,EWS,General,1266,87.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,NGIT,MEC,EWS,Female,1477,83.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CSE,OC,General,107,75.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CSE,OC,Female,124,87.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CSE,BC-A,General,283,83.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CSE,BC-A,Female,299,93.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CSE,BC-B,General,179,85.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CSE,BC-B,Female,239,92.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CSE,BC-C,General,297,83.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CSE,BC-C,Female,400,92.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CSE,BC-D,General,207,88.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CSE,BC-D,Female,246,72.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CSE,BC-E,General,388,92.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CSE,BC-E,Female,489,91.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CSE,SC,General,532,76.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CSE,SC,Female,681,86.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CSE,ST,General,608,91.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CSE,ST,Female,748,85.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CSE,EWS,General,131,74.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CSE,EWS,Female,177,79.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CSM,OC,General,123,73.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CSM,OC,Female,149,80.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CSM,BC-A,General,329,78.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CSM,BC-A,Female,408,83.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CSM,BC-B,General,214,71.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CSM,BC-B,Female,293,81.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CSM,BC-C,General,396,84.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CSM,BC-C,Female,480,88.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CSM,BC-D,General,273,84.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CSM,BC-D,Female,304,80.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CSM,BC-E,General,454,92.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CSM,BC-E,Female,544,94.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CSM,SC,General,628,81.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CSM,SC,Female,764,91.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CSM,ST,General,772,87.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CSM,ST,Female,955,75.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CSM,EWS,General,159,87.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CSM,EWS,Female,199,88.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,IT,OC,General,162,87.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,IT,OC,Female,191,88.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,IT,BC-A,General,430,81.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,IT,BC-A,Female,509,91.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,IT,BC-B,General,276,82.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,IT,BC-B,Female,336,75.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,IT,BC-C,General,504,76.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,IT,BC-C,Female,594,88.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,IT,BC-D,General,311,88.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,IT,BC-D,Female,392,81.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,IT,BC-E,General,525,77.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,IT,BC-E,Female,615,85.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,IT,SC,General,813,86.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,IT,SC,Female,908,83.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,IT,ST,General,960,88.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,IT,ST,Female,1203,90.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,IT,EWS,General,207,83.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,IT,EWS,Female,276,85.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,ECE,OC,General,277,93.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,ECE,OC,Female,329,84.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,ECE,BC-A,General,678,77.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,ECE,BC-A,Female,756,80.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,ECE,BC-B,General,499,79.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,ECE,BC-B,Female,557,77.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,ECE,BC-C,General,800,73.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,ECE,BC-C,Female,929,83.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,ECE,BC-D,General,524,85.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,ECE,BC-D,Female,693,85.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,ECE,BC-E,General,820,86.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,ECE,BC-E,Female,1149,91.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,ECE,SC,General,1335,83.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,ECE,SC,Female,1578,75.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,ECE,ST,General,1630,77.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,ECE,ST,Female,1925,77.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,ECE,EWS,General,356,86.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,ECE,EWS,Female,402,89.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,EEE,OC,General,582,87.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,EEE,OC,Female,684,82.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,EEE,BC-A,General,1487,85.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,EEE,BC-A,Female,1479,83.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,EEE,BC-B,General,886,83.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,EEE,BC-B,Female,1242,93.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,EEE,BC-C,General,1656,88.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,EEE,BC-C,Female,1887,77.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,EEE,BC-D,General,961,86.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,EEE,BC-D,Female,1334,81.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,EEE,BC-E,General,1789,85.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,EEE,BC-E,Female,2143,84.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,EEE,SC,General,2762,80.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,EEE,SC,Female,2933,80.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,EEE,ST,General,2889,79.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,EEE,ST,Female,4132,85.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,EEE,EWS,General,694,88.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,EEE,EWS,Female,857,81.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CIV,OC,General,839,88.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CIV,OC,Female,950,79.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CIV,BC-A,General,2141,88.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CIV,BC-A,Female,2355,80.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CIV,BC-B,General,1514,76.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CIV,BC-B,Female,1827,88.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CIV,BC-C,General,2631,83.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CIV,BC-C,Female,3022,91.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CIV,BC-D,General,1716,79.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CIV,BC-D,Female,2078,88.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CIV,BC-E,General,3054,88.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CIV,BC-E,Female,3359,71.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CIV,SC,General,4561,90.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CIV,SC,Female,5331,87.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CIV,ST,General,4763,81.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CIV,ST,Female,7028,89.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CIV,EWS,General,1204,84.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,CIV,EWS,Female,1291,87.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,MEC,OC,General,1018,83.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,MEC,OC,Female,1338,90.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,MEC,BC-A,General,2796,86.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,MEC,BC-A,Female,3128,74.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,MEC,BC-B,General,1886,73.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,MEC,BC-B,Female,2247,91.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,MEC,BC-C,General,3391,94.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,MEC,BC-C,Female,4073,78.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,MEC,BC-D,General,2287,89.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,MEC,BC-D,Female,2504,92.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,MEC,BC-E,General,3921,80.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,MEC,BC-E,Female,4859,87.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,MEC,SC,General,5071,76.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,MEC,SC,Female,6289,73.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,MEC,ST,General,6571,87.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,MEC,ST,Female,7399,79.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,MEC,EWS,General,1310,75.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,GCTC,MEC,EWS,Female,1575,77.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,CSE,OC,General,127,90.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,CSE,OC,Female,152,91.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,CSE,BC-A,General,300,89.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,CSE,BC-A,Female,395,90.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,CSE,BC-B,General,205,75.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,CSE,BC-B,Female,255,86.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,CSE,BC-C,General,362,81.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,CSE,BC-C,Female,443,79.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,CSE,BC-D,General,236,90.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,CSE,BC-D,Female,294,84.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,CSE,BC-E,General,413,76.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,CSE,BC-E,Female,517,78.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,CSE,SC,General,647,86.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,CSE,SC,Female,699,86.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,CSE,ST,General,702,84.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,CSE,ST,Female,822,80.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,CSE,EWS,General,162,84.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,CSE,EWS,Female,178,77.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,CSM,OC,General,150,86.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,CSM,OC,Female,166,72.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,CSM,BC-A,General,395,88.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,CSM,BC-A,Female,399,83.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,CSM,BC-B,General,255,83.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,CSM,BC-B,Female,301,88.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,CSM,BC-C,General,397,81.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,CSM,BC-C,Female,536,88.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,CSM,BC-D,General,282,75.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,CSM,BC-D,Female,333,77.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,CSM,BC-E,General,500,90.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,CSM,BC-E,Female,591,72.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,CSM,SC,General,688,89.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,CSM,SC,Female,841,90.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,CSM,ST,General,842,82.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,CSM,ST,Female,961,79.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,CSM,EWS,General,184,78.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,CSM,EWS,Female,228,92.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,IT,OC,General,162,84.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,IT,OC,Female,214,78.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,IT,BC-A,General,447,80.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,IT,BC-A,Female,512,86.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,IT,BC-B,General,329,82.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,IT,BC-B,Female,390,80.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,IT,BC-C,General,584,81.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,IT,BC-C,Female,649,91.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,IT,BC-D,General,322,90.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,IT,BC-D,Female,426,87.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,IT,BC-E,General,629,83.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,IT,BC-E,Female,689,83.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,IT,SC,General,787,86.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,IT,SC,Female,1131,84.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MHVR,IT,ST,General,1127,88.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
