year,round,college_code,branch_code,category,gender,closing_rank
2025,2,MREC,CSE,BC-B,Female,107
2025,2,MREC,CSE,BC-C,General,142
2025,2,MREC,CSE,BC-C,Female,160
2025,2,MREC,CSE,BC-D,General,87
2025,2,MREC,CSE,BC-D,Female,127
2025,2,MREC,CSE,BC-E,General,179
2025,2,MREC,CSE,BC-E,Female,209
2025,2,MREC,CSE,SC,General,240
2025,2,MREC,CSE,SC,Female,315
2025,2,MREC,CSE,ST,General,258
2025,2,MREC,CSE,ST,Female,355
2025,2,MREC,CSE,EWS,General,69
2025,2,MREC,CSE,EWS,Female,70
2025,2,MREC,CSM,OC,General,50
2025,2,MREC,CSM,OC,Female,77
2025,2,MREC,CSM,BC-A,General,163
2025,2,MREC,CSM,BC-A,Female,165
2025,2,MREC,CSM,BC-B,General,112
2025,2,MREC,CSM,BC-B,Female,137
2025,2,MREC,CSM,BC-C,General,197
2025,2,MREC,CSM,BC-C,Female,234
2025,2,MREC,CSM,BC-D,General,114
2025,2,MREC,CSM,BC-D,Female,144
2025,2,MREC,CSM,BC-E,General,209
2025,2,MREC,CSM,BC-E,Female,221
2025,2,MREC,CSM,SC,General,261
2025,2,MREC,CSM,SC,Female,346
2025,2,MREC,CSM,ST,General,321
2025,2,MREC,CSM,ST,Female,472
2025,2,MREC,CSM,EWS,General,67
2025,2,MREC,CSM,EWS,Female,96
2025,2,MREC,IT,OC,General,80
2025,2,MREC,IT,OC,Female,91
2025,2,MREC,IT,BC-A,General,156
2025,2,MREC,IT,BC-A,Female,200
2025,2,MREC,IT,BC-B,General,118
2025,2,MREC,IT,BC-B,Female,160
2025,2,MREC,IT,BC-C,General,201
2025,2,MREC,IT,BC-C,Female,300
2025,2,MREC,IT,BC-D,General,126
2025,2,MREC,IT,BC-D,Female,180
2025,2,MREC,IT,BC-E,General,233
2025,2,MREC,IT,BC-E,Female,332
2025,2,MREC,IT,SC,General,365
2025,2,MREC,IT,SC,Female,409
2025,2,MREC,IT,ST,General,398
2025,2,MREC,IT,ST,Female,491
2025,2,MREC,IT,EWS,General,99
2025,2,MREC,IT,EWS,Female,116
2025,2,MREC,ECE,OC,General,122
2025,2,MREC,ECE,OC,Female,162
2025,2,MREC,ECE,BC-A,General,258
2025,2,MREC,ECE,BC-A,Female,382
2025,2,MREC,ECE,BC-B,General,206
2025,2,MREC,ECE,BC-B,Female,247
2025,2,MREC,ECE,BC-C,General,318
2025,2,MREC,ECE,BC-C,Female,480
2025,2,MREC,ECE,BC-D,General,256
2025,2,MREC,ECE,BC-D,Female,258
2025,2,MREC,ECE,BC-E,General,409
2025,2,MREC,ECE,BC-E,Female,572
2025,2,MREC,ECE,SC,General,595
2025,2,MREC,ECE,SC,Female,712
2025,2,MREC,ECE,ST,General,768
2025,2,MREC,ECE,ST,Female,904
2025,2,MREC,ECE,EWS,General,143
2025,2,MREC,ECE,EWS,Female,214
2025,2,MREC,EEE,OC,General,214
2025,2,MREC,EEE,OC,Female,247
2025,2,MREC,EEE,BC-A,General,666
2025,2,MREC,EEE,BC-A,Female,789
2025,2,MREC,EEE,BC-B,General,499
2025,2,MREC,EEE,BC-B,Female,478
2025,2,MREC,EEE,BC-C,General,651
2025,2,MREC,EEE,BC-C,Female,943
2025,2,MREC,EEE,BC-D,General,474
2025,2,MREC,EEE,BC-D,Female,603
2025,2,MREC,EEE,BC-E,General,918
2025,2,MREC,EEE,BC-E,Female,1143
2025,2,MREC,EEE,SC,General,1208
2025,2,MREC,EEE,SC,Female,1439
2025,2,MREC,EEE,ST,General,1330
2025,2,MREC,EEE,ST,Female,1974
2025,2,MREC,EEE,EWS,General,306
2025,2,MREC,EEE,EWS,Female,403
2025,2,MREC,CIV,OC,General,410
2025,2,MREC,CIV,OC,Female,400
2025,2,MREC,CIV,BC-A,General,939
2025,2,MREC,CIV,BC-A,Female,1312
2025,2,MREC,CIV,BC-B,General,745
2025,2,MREC,CIV,BC-B,Female,718
2025,2,MREC,CIV,BC-C,General,1268
2025,2,MREC,CIV,BC-C,Female,1187
2025,2,MREC,CIV,BC-D,General,788
2025,2,MREC,CIV,BC-D,Female,805
2025,2,MREC,CIV,BC-E,General,1307
2025,2,MREC,CIV,BC-E,Female,1400
2025,2,MREC,CIV,SC,General,2004
2025,2,MREC,CIV,SC,Female,2094
2025,2,MREC,CIV,ST,General,2327
2025,2,MREC,CIV,ST,Female,2626
2025,2,MREC,CIV,EWS,General,523
2025,2,MREC,CIV,EWS,Female,529
2025,2,MREC,MEC,OC,General,531
2025,2,MREC,MEC,OC,Female,605
2025,2,MREC,MEC,BC-A,General,1317
2025,2,MREC,MEC,BC-A,Female,1365
2025,2,MREC,MEC,BC-B,General,755
2025,2,MREC,MEC,BC-B,Female,1171
2025,2,MREC,MEC,BC-C,General,1353
2025,2,MREC,MEC,BC-C,Female,1835
2025,2,MREC,MEC,BC-D,General,1076
2025,2,MREC,MEC,BC-D,Female,1153
2025,2,MREC,MEC,BC-E,General,1827
2025,2,MREC,MEC,BC-E,Female,2038
2025,2,MREC,MEC,SC,General,2370
2025,2,MREC,MEC,SC,Female,2837
2025,2,MREC,MEC,ST,General,2794
2025,2,MREC,MEC,ST,Female,3934
2025,2,MREC,MEC,EWS,General,694
2025,2,MREC,MEC,EWS,Female,739
2025,2,MRIT,CSE,OC,General,51
2025,2,MRIT,CSE,OC,Female,75
2025,2,MRIT,CSE,BC-A,General,131
2025,2,MRIT,CSE,BC-A,Female,166
2025,2,MRIT,CSE,BC-B,General,111
2025,2,MRIT,CSE,BC-B,Female,129
2025,2,MRIT,CSE,BC-C,General,163
2025,2,MRIT,CSE,BC-C,Female,226
2025,2,MRIT,CSE,BC-D,General,124
2025,2,MRIT,CSE,BC-D,Female,132
2025,2,MRIT,CSE,BC-E,General,226
2025,2,MRIT,CSE,BC-E,Female,222
2025,2,MRIT,CSE,SC,General,277
2025,2,MRIT,CSE,SC,Female,297
2025,2,MRIT,CSE,ST,General,349
2025,2,MRIT,CSE,ST,Female,381
2025,2,MRIT,CSE,EWS,General,76
2025,2,MRIT,CSE,EWS,Female,92
2025,2,MRIT,CSM,OC,General,62
2025,2,MRIT,CSM,OC,Female,82
2025,2,MRIT,CSM,BC-A,General,156
2025,2,MRIT,CSM,BC-A,Female,210
2025,2,MRIT,CSM,BC-B,General,133
2025,2,MRIT,CSM,BC-B,Female,155
2025,2,MRIT,CSM,BC-C,General,220
2025,2,MRIT,CSM,BC-C,Female,271
2025,2,MRIT,CSM,BC-D,General,145
2025,2,MRIT,CSM,BC-D,Female,181
2025,2,MRIT,CSM,BC-E,General,246
2025,2,MRIT,CSM,BC-E,Female,250
2025,2,MRIT,CSM,SC,General,352
2025,2,MRIT,CSM,SC,Female,435
2025,2,MRIT,CSM,ST,General,401
2025,2,MRIT,CSM,ST,Female,505
2025,2,MRIT,CSM,EWS,General,92
2025,2,MRIT,CSM,EWS,Female,100
2025,2,MRIT,IT,OC,General,80
2025,2,MRIT,IT,OC,Female,113
2025,2,MRIT,IT,BC-A,General,219
2025,2,MRIT,IT,BC-A,Female,279
2025,2,MRIT,IT,BC-B,General,140
2025,2,MRIT,IT,BC-B,Female,202
2025,2,MRIT,IT,BC-C,General,277
2025,2,MRIT,IT,BC-C,Female,301
2025,2,MRIT,IT,BC-D,General,156
2025,2,MRIT,IT,BC-D,Female,182
2025,2,MRIT,IT,BC-E,General,274
2025,2,MRIT,IT,BC-E,Female,368
2025,2,MRIT,IT,SC,General,477
2025,2,MRIT,IT,SC,Female,451
2025,2,MRIT,IT,ST,General,451
2025,2,MRIT,IT,ST,Female,655
2025,2,MRIT,IT,EWS,General,114
2025,2,MRIT,IT,EWS,Female,150
2025,2,MRIT,ECE,OC,General,143
2025,2,MRIT,ECE,OC,Female,178
2025,2,MRIT,ECE,BC-A,General,373
2025,2,MRIT,ECE,BC-A,Female,480
2025,2,MRIT,ECE,BC-B,General,243
2025,2,MRIT,ECE,BC-B,Female,288
2025,2,MRIT,ECE,BC-C,General,483
2025,2,MRIT,ECE,BC-C,Female,471
2025,2,MRIT,ECE,BC-D,General,243
2025,2,MRIT,ECE,BC-D,Female,362
2025,2,MRIT,ECE,BC-E,General,451
2025,2,MRIT,ECE,BC-E,Female,589
2025,2,MRIT,ECE,SC,General,764
2025,2,MRIT,ECE,SC,Female,980
2025,2,MRIT,ECE,ST,General,951
2025,2,MRIT,ECE,ST,Female,914
2025,2,MRIT,ECE,EWS,General,168
2025,2,MRIT,ECE,EWS,Female,228
2025,2,MRIT,EEE,OC,General,287
2025,2,MRIT,EEE,OC,Female,384
2025,2,MRIT,EEE,BC-A,General,806
2025,2,MRIT,EEE,BC-A,Female,803
2025,2,MRIT,EEE,BC-B,General,563
2025,2,MRIT,EEE,BC-B,Female,694
2025,2,MRIT,EEE,BC-C,General,768
2025,2,MRIT,EEE,BC-C,Female,994
2025,2,MRIT,EEE,BC-D,General,563
2025,2,MRIT,EEE,BC-D,Female,684
2025,2,MRIT,EEE,BC-E,General,995
2025,2,MRIT,EEE,BC-E,Female,1321
2025,2,MRIT,EEE,SC,General,1542
2025,2,MRIT,EEE,SC,Female,1723
2025,2,MRIT,EEE,ST,General,1919
2025,2,MRIT,EEE,ST,Female,1823
2025,2,MRIT,EEE,EWS,General,364
2025,2,MRIT,EEE,EWS,Female,463
2025,2,MRIT,CIV,OC,General,476
2025,2,MRIT,CIV,OC,Female,474
2025,2,MRIT,CIV,BC-A,General,1193
2025,2,MRIT,CIV,BC-A,Female,1561
2025,2,MRIT,CIV,BC-B,General,769
2025,2,MRIT,CIV,BC-B,Female,951
2025,2,MRIT,CIV,BC-C,General,1183
2025,2,MRIT,CIV,BC-C,Female,1738
2025,2,MRIT,CIV,BC-D,General,1045
2025,2,MRIT,CIV,BC-D,Female,995
2025,2,MRIT,CIV,BC-E,General,1702
2025,2,MRIT,CIV,BC-E,Female,1958
2025,2,MRIT,CIV,SC,General,2191
2025,2,MRIT,CIV,SC,Female,2576
2025,2,MRIT,CIV,ST,General,2939
2025,2,MRIT,CIV,ST,Female,3357
2025,2,MRIT,CIV,EWS,General,599
2025,2,MRIT,CIV,EWS,Female,790
2025,2,MRIT,MEC,OC,General,530
2025,2,MRIT,MEC,OC,Female,586
2025,2,MRIT,MEC,BC-A,General,1501
2025,2,MRIT,MEC,BC-A,Female,1717
2025,2,MRIT,MEC,BC-B,General,1083
2025,2,MRIT,MEC,BC-B,Female,1276
2025,2,MRIT,MEC,BC-C,General,1744
2025,2,MRIT,MEC,BC-C,Female,2234
2025,2,MRIT,MEC,BC-D,General,1034
2025,2,MRIT,MEC,BC-D,Female,1441
2025,2,MRIT,MEC,BC-E,General,1840
2025,2,MRIT,MEC,BC-E,Female,2037
2025,2,MRIT,MEC,SC,General,2953
2025,2,MRIT,MEC,SC,Female,3849
2025,2,MRIT,MEC,ST,General,3065
2025,2,MRIT,MEC,ST,Female,3974
2025,2,MRIT,MEC,EWS,General,656
2025,2,MRIT,MEC,EWS,Female,979
2025,2,VJIT,CSE,OC,General,54
2025,2,VJIT,CSE,OC,Female,83
2025,2,VJIT,CSE,BC-A,General,152
2025,2,VJIT,CSE,BC-A,Female,181
2025,2,VJIT,CSE,BC-B,General,100
2025,2,VJIT,CSE,BC-B,Female,119
2025,2,VJIT,CSE,BC-C,General,178
2025,2,VJIT,CSE,BC-C,Female,252
2025,2,VJIT,CSE,BC-D,General,134
2025,2,VJIT,CSE,BC-D,Female,158
2025,2,VJIT,CSE,BC-E,General,213
2025,2,VJIT,CSE,BC-E,Female,245
2025,2,VJIT,CSE,SC,General,313
2025,2,VJIT,CSE,SC,Female,424
2025,2,VJIT,CSE,ST,General,426
2025,2,VJIT,CSE,ST,Female,427
2025,2,VJIT,CSE,EWS,General,87
2025,2,VJIT,CSE,EWS,Female,93
2025,2,VJIT,CSM,OC,General,75
2025,2,VJIT,CSM,OC,Female,79
2025,2,VJIT,CSM,BC-A,General,214
2025,2,VJIT,CSM,BC-A,Female,209
2025,2,VJIT,CSM,BC-B,General,132
2025,2,VJIT,CSM,BC-B,Female,138
2025,2,VJIT,CSM,BC-C,General,195
2025,2,VJIT,CSM,BC-C,Female,272
2025,2,VJIT,CSM,BC-D,General,143
2025,2,VJIT,CSM,BC-D,Female,196
2025,2,VJIT,CSM,BC-E,General,256
2025,2,VJIT,CSM,BC-E,Female,318
2025,2,VJIT,CSM,SC,General,334
2025,2,VJIT,CSM,SC,Female,476
2025,2,VJIT,CSM,ST,General,432
2025,2,VJIT,CSM,ST,Female,527
2025,2,VJIT,CSM,EWS,General,93
2025,2,VJIT,CSM,EWS,Female,111
2025,2,VJIT,IT,OC,General,84
2025,2,VJIT,IT,OC,Female,126
2025,2,VJIT,IT,BC-A,General,260
2025,2,VJIT,IT,BC-A,Female,261
2025,2,VJIT,IT,BC-B,General,182
2025,2,VJIT,IT,BC-B,Female,208
2025,2,VJIT,IT,BC-C,General,279
2025,2,VJIT,IT,BC-C,Female,317
2025,2,VJIT,IT,BC-D,General,167
2025,2,VJIT,IT,BC-D,Female,249
2025,2,VJIT,IT,BC-E,General,299
2025,2,VJIT,IT,BC-E,Female,398
2025,2,VJIT,IT,SC,General,528
2025,2,VJIT,IT,SC,Female,648
2025,2,VJIT,IT,ST,General,482
2025,2,VJIT,IT,ST,Female,733
2025,2,VJIT,IT,EWS,General,134
2025,2,VJIT,IT,EWS,Female,160
2025,2,VJIT,ECE,OC,General,174
2025,2,VJIT,ECE,OC,Female,201
2025,2,VJIT,ECE,BC-A,General,386
2025,2,VJIT,ECE,BC-A,Female,534
2025,2,VJIT,ECE,BC-B,General,274
2025,2,VJIT,ECE,BC-B,Female,292
2025,2,VJIT,ECE,BC-C,General,487
2025,2,VJIT,ECE,BC-C,Female,616
2025,2,VJIT,ECE,BC-D,General,291
2025,2,VJIT,ECE,BC-D,Female,423
2025,2,VJIT,ECE,BC-E,General,550
2025,2,VJIT,ECE,BC-E,Female,640
2025,2,VJIT,ECE,SC,General,706
2025,2,VJIT,ECE,SC,Female,1024
2025,2,VJIT,ECE,ST,General,893
2025,2,VJIT,ECE,ST,Female,975
2025,2,VJIT,ECE,EWS,General,210
2025,2,VJIT,ECE,EWS,Female,247
2025,2,VJIT,EEE,OC,General,269
2025,2,VJIT,EEE,OC,Female,388
2025,2,VJIT,EEE,BC-A,General,871
2025,2,VJIT,EEE,BC-A,Female,1010
2025,2,VJIT,EEE,BC-B,General,515
2025,2,VJIT,EEE,BC-B,Female,711
2025,2,VJIT,EEE,BC-C,General,802
2025,2,VJIT,EEE,BC-C,Female,1220
2025,2,VJIT,EEE,BC-D,General,652
2025,2,VJIT,EEE,BC-D,Female,825
2025,2,VJIT,EEE,BC-E,General,1089
2025,2,VJIT,EEE,BC-E,Female,1310
2025,2,VJIT,EEE,SC,General,1729
2025,2,VJIT,EEE,SC,Female,2062
2025,2,VJIT,EEE,ST,General,1923
2025,2,VJIT,EEE,ST,Female,2248
2025,2,VJIT,EEE,EWS,General,449
2025,2,VJIT,EEE,EWS,Female,465
2025,2,VJIT,CIV,OC,General,449
2025,2,VJIT,CIV,OC,Female,560
2025,2,VJIT,CIV,BC-A,General,1144
2025,2,VJIT,CIV,BC-A,Female,1454
2025,2,VJIT,CIV,BC-B,General,840
2025,2,VJIT,CIV,BC-B,Female,925
2025,2,VJIT,CIV,BC-C,General,1422
2025,2,VJIT,CIV,BC-C,Female,1557
2025,2,VJIT,CIV,BC-D,General,914
2025,2,VJIT,CIV,BC-D,Female,1295
2025,2,VJIT,CIV,BC-E,General,1691
2025,2,VJIT,CIV,BC-E,Female,2227
2025,2,VJIT,CIV,SC,General,2356
2025,2,VJIT,CIV,SC,Female,3018
2025,2,VJIT,CIV,ST,General,3446
2025,2,VJIT,CIV,ST,Female,3690
2025,2,VJIT,CIV,EWS,General,651
2025,2,VJIT,CIV,EWS,Female,815
2025,2,VJIT,MEC,OC,General,574
2025,2,VJIT,MEC,OC,Female,696
2025,2,VJIT,MEC,BC-A,General,1341
2025,2,VJIT,MEC,BC-A,Female,1788
2025,2,VJIT,MEC,BC-B,General,1239
2025,2,VJIT,MEC,BC-B,Female,1460
2025,2,VJIT,MEC,BC-C,General,1624
2025,2,VJIT,MEC,BC-C,Female,2364
2025,2,VJIT,MEC,BC-D,General,1228
2025,2,VJIT,MEC,BC-D,Female,1355
2025,2,VJIT,MEC,BC-E,General,2271
2025,2,VJIT,MEC,BC-E,Female,2451
2025,2,VJIT,MEC,SC,General,3276
2025,2,VJIT,MEC,SC,Female,4110
2025,2,VJIT,MEC,ST,General,3247
2025,2,VJIT,MEC,ST,Female,4153
2025,2,VJIT,MEC,EWS,General,714
2025,2,VJIT,MEC,EWS,Female,1098
2025,2,MLRD,CSE,OC,General,70
2025,2,MLRD,CSE,OC,Female,88
2025,2,MLRD,CSE,BC-A,General,162
2025,2,MLRD,CSE,BC-A,Female,191
2025,2,MLRD,CSE,BC-B,General,135
2025,2,MLRD,CSE,BC-B,Female,126
2025,2,MLRD,CSE,BC-C,General,186
2025,2,MLRD,CSE,BC-C,Female,232
2025,2,MLRD,CSE,BC-D,General,117
2025,2,MLRD,CSE,BC-D,Female,144
2025,2,MLRD,CSE,BC-E,General,256
2025,2,MLRD,CSE,BC-E,Female,301
2025,2,MLRD,CSE,SC,General,339
2025,2,MLRD,CSE,SC,Female,414
2025,2,MLRD,CSE,ST,General,405
2025,2,MLRD,CSE,ST,Female,508
2025,2,MLRD,CSE,EWS,General,101
2025,2,MLRD,CSE,EWS,Female,94
2025,2,MLRD,CSM,OC,General,77
2025,2,MLRD,CSM,OC,Female,98
2025,2,MLRD,CSM,BC-A,General,200
2025,2,MLRD,CSM,BC-A,Female,229
2025,2,MLRD,CSM,BC-B,General,165
2025,2,MLRD,CSM,BC-B,Female,178
2025,2,MLRD,CSM,BC-C,General,221
2025,2,MLRD,CSM,BC-C,Female,251
2025,2,MLRD,CSM,BC-D,General,165
2025,2,MLRD,CSM,BC-D,Female,210
2025,2,MLRD,CSM,BC-E,General,316
2025,2,MLRD,CSM,BC-E,Female,326
2025,2,MLRD,CSM,SC,General,427
2025,2,MLRD,CSM,SC,Female,547
2025,2,MLRD,CSM,ST,General,521
2025,2,MLRD,CSM,ST,Female,645
2025,2,MLRD,CSM,EWS,General,99
2025,2,MLRD,CSM,EWS,Female,130
2025,2,MLRD,IT,OC,General,92
2025,2,MLRD,IT,OC,Female,128
2025,2,MLRD,IT,BC-A,General,234
2025,2,MLRD,IT,BC-A,Female,351
2025,2,MLRD,IT,BC-B,General,180
2025,2,MLRD,IT,BC-B,Female,237
2025,2,MLRD,IT,BC-C,General,294
2025,2,MLRD,IT,BC-C,Female,374
2025,2,MLRD,IT,BC-D,General,218
2025,2,MLRD,IT,BC-D,Female,265
2025,2,MLRD,IT,BC-E,General,323
2025,2,MLRD,IT,BC-E,Female,420
2025,2,MLRD,IT,SC,General,510
2025,2,MLRD,IT,SC,Female,694
2025,2,MLRD,IT,ST,General,562
2025,2,MLRD,IT,ST,Female,816
2025,2,MLRD,IT,EWS,General,131
2025,2,MLRD,IT,EWS,Female,169
2025,2,MLRD,ECE,OC,General,165
2025,2,MLRD,ECE,OC,Female,185
2025,2,MLRD,ECE,BC-A,General,439
2025,2,MLRD,ECE,BC-A,Female,537
2025,2,MLRD,ECE,BC-B,General,320
2025,2,MLRD,ECE,BC-B,Female,389
2025,2,MLRD,ECE,BC-C,General,493
2025,2,MLRD,ECE,BC-C,Female,704
2025,2,MLRD,ECE,BC-D,General,345
2025,2,MLRD,ECE,BC-D,Female,458
2025,2,MLRD,ECE,BC-E,General,645
2025,2,MLRD,ECE,BC-E,Female,711
2025,2,MLRD,ECE,SC,General,855
2025,2,MLRD,ECE,SC,Female,962
2025,2,MLRD,ECE,ST,General,917
2025,2,MLRD,ECE,ST,Female,1187
2025,2,MLRD,ECE,EWS,General,213
2025,2,MLRD,ECE,EWS,Female,253
2025,2,MLRD,EEE,OC,General,322
2025,2,MLRD,EEE,OC,Female,425
2025,2,MLRD,EEE,BC-A,General,879
2025,2,MLRD,EEE,BC-A,Female,879
2025,2,MLRD,EEE,BC-B,General,600
2025,2,MLRD,EEE,BC-B,Female,661
2025,2,MLRD,EEE,BC-C,General,913
2025,2,MLRD,EEE,BC-C,Female,1314
2025,2,MLRD,EEE,BC-D,General,626
2025,2,MLRD,EEE,BC-D,Female,814
2025,2,MLRD,EEE,BC-E,General,1179
2025,2,MLRD,EEE,BC-E,Female,1437
2025,2,MLRD,EEE,SC,General,1750
2025,2,MLRD,EEE,SC,Female,2347
2025,2,MLRD,EEE,ST,General,2288
2025,2,MLRD,EEE,ST,Female,2261
2025,2,MLRD,EEE,EWS,General,468
2025,2,MLRD,EEE,EWS,Female,545
2025,2,MLRD,CIV,OC,General,471
2025,2,MLRD,CIV,OC,Female,718
2025,2,MLRD,CIV,BC-A,General,1475
2025,2,MLRD,CIV,BC-A,Female,1606
2025,2,MLRD,CIV,BC-B,General,1080
2025,2,MLRD,CIV,BC-B,Female,1314
2025,2,MLRD,CIV,BC-C,General,1747
2025,2,MLRD,CIV,BC-C,Female,2045
2025,2,MLRD,CIV,BC-D,General,1077
2025,2,MLRD,CIV,BC-D,Female,1380
2025,2,MLRD,CIV,BC-E,General,1945
2025,2,MLRD,CIV,BC-E,Female,2511
2025,2,MLRD,CIV,SC,General,3133
2025,2,MLRD,CIV,SC,Female,3362
2025,2,MLRD,CIV,ST,General,3483
2025,2,MLRD,CIV,ST,Female,3432
2025,2,MLRD,CIV,EWS,General,773
2025,2,MLRD,CIV,EWS,Female,833
2025,2,MLRD,MEC,OC,General,645
2025,2,MLRD,MEC,OC,Female,747
2025,2,MLRD,MEC,BC-A,General,1722
2025,2,MLRD,MEC,BC-A,Female,2352
2025,2,MLRD,MEC,BC-B,General,1371
2025,2,MLRD,MEC,BC-B,Female,1497
2025,2,MLRD,MEC,BC-C,General,2128
2025,2,MLRD,MEC,BC-C,Female,2122
2025,2,MLRD,MEC,BC-D,General,1348
2025,2,MLRD,MEC,BC-D,Female,1498
2025,2,MLRD,MEC,BC-E,General,2404
2025,2,MLRD,MEC,BC-E,Female,2745
2025,2,MLRD,MEC,SC,General,2973
2025,2,MLRD,MEC,SC,Female,4096
2025,2,MLRD,MEC,ST,General,3559
2025,2,MLRD,MEC,ST,Female,5044
2025,2,MLRD,MEC,EWS,General,854
2025,2,MLRD,MEC,EWS,Female,1223
2025,2,MLRS,CSE,OC,General,79
2025,2,MLRS,CSE,OC,Female,92
2025,2,MLRS,CSE,BC-A,General,166
2025,2,MLRS,CSE,BC-A,Female,244
2025,2,MLRS,CSE,BC-B,General,121
2025,2,MLRS,CSE,BC-B,Female,148
2025,2,MLRS,CSE,BC-C,General,223
2025,2,MLRS,CSE,BC-C,Female,259
2025,2,MLRS,CSE,BC-D,General,149
2025,2,MLRS,CSE,BC-D,Female,197
2025,2,MLRS,CSE,BC-E,General,295
2025,2,MLRS,CSE,BC-E,Female,328
2025,2,MLRS,CSE,SC,General,359
2025,2,MLRS,CSE,SC,Female,398
2025,2,MLRS,CSE,ST,General,457
2025,2,MLRS,CSE,ST,Female,562
2025,2,MLRS,CSE,EWS,General,87
2025,2,MLRS,CSE,EWS,Female,130
2025,2,MLRS,CSM,OC,General,96
2025,2,MLRS,CSM,OC,Female,109
2025,2,MLRS,CSM,BC-A,General,231
2025,2,MLRS,CSM,BC-A,Female,253
2025,2,MLRS,CSM,BC-B,General,140
2025,2,MLRS,CSM,BC-B,Female,213
2025,2,MLRS,CSM,BC-C,General,270
2025,2,MLRS,CSM,BC-C,Female,286
2025,2,MLRS,CSM,BC-D,General,181
2025,2,MLRS,CSM,BC-D,Female,231
2025,2,MLRS,CSM,BC-E,General,313
2025,2,MLRS,CSM,BC-E,Female,360
2025,2,MLRS,CSM,SC,General,465
2025,2,MLRS,CSM,SC,Female,575
2025,2,MLRS,CSM,ST,General,535
2025,2,MLRS,CSM,ST,Female,569
2025,2,MLRS,CSM,EWS,General,126
2025,2,MLRS,CSM,EWS,Female,144
2025,2,MLRS,IT,OC,General,110
2025,2,MLRS,IT,OC,Female,150
2025,2,MLRS,IT,BC-A,General,268
2025,2,MLRS,IT,BC-A,Female,359
2025,2,MLRS,IT,BC-B,General,228
2025,2,MLRS,IT,BC-B,Female,206
2025,2,MLRS,IT,BC-C,General,295
2025,2,MLRS,IT,BC-C,Female,394
2025,2,MLRS,IT,BC-D,General,197
2025,2,MLRS,IT,BC-D,Female,265
2025,2,MLRS,IT,BC-E,General,347
2025,2,MLRS,IT,BC-E,Female,474
2025,2,MLRS,IT,SC,General,537
2025,2,MLRS,IT,SC,Female,688
2025,2,MLRS,IT,ST,General,613
2025,2,MLRS,IT,ST,Female,746
2025,2,MLRS,IT,EWS,General,153
2025,2,MLRS,IT,EWS,Female,181
2025,2,MLRS,ECE,OC,General,204
2025,2,MLRS,ECE,OC,Female,233
2025,2,MLRS,ECE,BC-A,General,478
2025,2,MLRS,ECE,BC-A,Female,548
2025,2,MLRS,ECE,BC-B,General,288
2025,2,MLRS,ECE,BC-B,Female,425
2025,2,MLRS,ECE,BC-C,General,479
2025,2,MLRS,ECE,BC-C,Female,665
2025,2,MLRS,ECE,BC-D,General,366
2025,2,MLRS,ECE,BC-D,Female,459
2025,2,MLRS,ECE,BC-E,General,718
2025,2,MLRS,ECE,BC-E,Female,844
2025,2,MLRS,ECE,SC,General,1027
2025,2,MLRS,ECE,SC,Female,1277
2025,2,MLRS,ECE,ST,General,1008
2025,2,MLRS,ECE,ST,Female,1275
2025,2,MLRS,ECE,EWS,General,236
2025,2,MLRS,ECE,EWS,Female,315
2025,2,MLRS,EEE,OC,General,364
2025,2,MLRS,EEE,OC,Female,476
2025,2,MLRS,EEE,BC-A,General,1000
2025,2,MLRS,EEE,BC-A,Female,1224
2025,2,MLRS,EEE,BC-B,General,698
2025,2,MLRS,EEE,BC-B,Female,891
2025,2,MLRS,EEE,BC-C,General,978
2025,2,MLRS,EEE,BC-C,Female,1265
2025,2,MLRS,EEE,BC-D,General,770
2025,2,MLRS,EEE,BC-D,Female,937
2025,2,MLRS,EEE,BC-E,General,1400
2025,2,MLRS,EEE,BC-E,Female,1528
2025,2,MLRS,EEE,SC,General,2077
2025,2,MLRS,EEE,SC,Female,2127
2025,2,MLRS,EEE,ST,General,2318
2025,2,MLRS,EEE,ST,Female,2687
2025,2,MLRS,EEE,EWS,General,498
2025,2,MLRS,EEE,EWS,Female,608
2025,2,MLRS,CIV,OC,General,635
2025,2,MLRS,CIV,OC,Female,714
2025,2,MLRS,CIV,BC-A,General,1575
2025,2,MLRS,CIV,BC-A,Female,1661
2025,2,MLRS,CIV,BC-B,General,921
2025,2,MLRS,CIV,BC-B,Female,1229
2025,2,MLRS,CIV,BC-C,General,1783
2025,2,MLRS,CIV,BC-C,Female,1947
2025,2,MLRS,CIV,BC-D,General,1353
2025,2,MLRS,CIV,BC-D,Female,1342
2025,2,MLRS,CIV,BC-E,General,1955
2025,2,MLRS,CIV,BC-E,Female,2477
2025,2,MLRS,CIV,SC,General,2565
2025,2,MLRS,CIV,SC,Female,4004
2025,2,MLRS,CIV,ST,General,3132
2025,2,MLRS,CIV,ST,Female,3823
2025,2,MLRS,CIV,EWS,General,707
2025,2,MLRS,CIV,EWS,Female,965
2025,2,MLRS,MEC,OC,General,701
2025,2,MLRS,MEC,OC,Female,768
2025,2,MLRS,MEC,BC-A,General,1797
2025,2,MLRS,MEC,BC-A,Female,2550
2025,2,MLRS,MEC,BC-B,General,1179
2025,2,MLRS,MEC,BC-B,Female,1661
2025,2,MLRS,MEC,BC-C,General,2152
2025,2,MLRS,MEC,BC-C,Female,3015
2025,2,MLRS,MEC,BC-D,General,1497
2025,2,MLRS,MEC,BC-D,Female,1551
